current_time,Temperature-outside,Humidity-outside,Pressure-outside,GasResistance-outside
2024-08-24 19:50:14,33.65129,69.17123,1000.991,21382
2024-08-24 19:51:15,33.71008,68.68847,1000.993,21218
2024-08-24 19:52:17,33.76281,68.81083,1001.008,21465
2024-08-24 19:53:18,33.70324,69.73959,1001.011,21486
2024-08-24 19:54:19,33.56047,69.87201,1001.034,21403
2024-08-24 19:55:20,33.51008,69.83074,1001.039,21507
2024-08-24 19:56:22,33.46711,69.94491,1001.071,21570
2024-08-24 19:57:23,33.41711,69.80811,1001.109,21633
2024-08-24 19:58:24,33.4048,69.92987,1001.116,21804
2024-08-24 19:59:26,33.33508,70.63597,1001.168,21912
2024-08-24 20:00:27,33.21965,70.7795,1001.184,21978
2024-08-24 20:01:28,33.19133,70.7495,1001.212,21912
2024-08-24 20:02:30,33.13449,71.3606,1001.223,22065
2024-08-24 20:03:31,32.98918,71.81767,1001.214,22109
2024-08-24 20:04:32,32.95695,71.23035,1001.204,22243
2024-08-24 20:05:33,32.93332,72.1085,1001.177,22333
2024-08-24 20:06:35,32.80812,72.02554,1001.181,22401
2024-08-24 20:07:36,32.85988,71.38995,1001.179,22176
2024-08-24 20:08:37,32.96789,71.60503,1001.17,21783
2024-08-24 20:09:39,33.04211,71.26956,1001.163,21507
2024-08-24 20:10:40,33.19484,70.42638,1001.165,21057
2024-08-24 20:11:41,33.31535,70.26814,1001.148,21570
2024-08-24 20:12:43,33.35519,70.15907,1001.154,21890
2024-08-24 20:13:44,33.42805,69.60194,1001.146,22021
2024-08-24 20:14:45,33.49777,69.42453,1001.128,22154
2024-08-24 20:15:47,33.53547,69.32378,1001.107,22087
2024-08-24 20:16:48,33.59641,69.15462,1001.092,22021
2024-08-24 20:17:49,33.63156,69.38569,1001.071,22065
2024-08-24 20:18:50,33.60735,69.74162,1001.081,22087
2024-08-24 20:19:52,33.54445,69.79516,1001.081,21999
2024-08-24 20:20:53,33.53332,69.60313,1001.065,22132
2024-08-24 20:21:54,33.53332,69.68956,1001.08,22243
2024-08-24 20:22:56,33.48664,69.70729,1001.086,22310
2024-08-24 20:23:57,33.44308,69.89594,1001.103,22243
2024-08-24 20:24:58,33.33137,71.61854,1001.111,22333
2024-08-24 20:26:00,33.15285,71.21475,1001.122,22288
2024-08-24 20:27:01,33.11594,72.19122,1001.132,22288
2024-08-24 20:28:02,32.97512,72.57327,1001.142,22265
2024-08-24 20:29:03,32.8261,73.66297,1001.141,22378
2024-08-24 20:30:05,32.66008,73.30925,1001.154,22423
2024-08-24 20:31:06,32.65012,73.61505,1001.188,22469
2024-08-24 20:32:07,32.66379,73.61365,1001.205,22423
2024-08-24 20:33:08,32.73273,73.05517,1001.228,22469
2024-08-24 20:34:10,32.8298,72.43118,1001.246,22515
2024-08-24 20:35:11,32.88996,72.87629,1001.243,22515
2024-08-24 20:36:13,32.80656,74.01093,1001.285,22561
2024-08-24 20:37:14,32.62375,74.2432,1001.318,22446
2024-08-24 20:38:15,32.51672,74.76393,1001.29,22584
2024-08-24 20:39:17,32.40051,75.03808,1001.262,22676
2024-08-24 20:40:18,32.31731,75.02692,1001.272,22723
2024-08-24 20:41:19,32.21086,76.21021,1001.28,22793
2024-08-24 20:42:21,32.08117,75.49489,1001.265,22935
2024-08-24 20:43:22,32.15793,74.58362,1001.274,23007
2024-08-24 20:44:23,32.20656,75.5607,1001.276,24082
2024-08-24 20:45:24,32.18898,74.72142,1001.27,24174
2024-08-24 20:46:26,32.25774,74.97719,1001.261,24108
2024-08-24 20:47:27,32.28469,74.91763,1001.273,24267
2024-08-24 20:48:28,32.26965,75.3046,1001.289,24227
2024-08-24 20:49:30,32.18957,75.36671,1001.311,24280
2024-08-24 20:50:31,32.13078,75.57874,1001.341,24360
2024-08-24 20:51:32,32.12043,75.60446,1001.372,24334
2024-08-24 20:52:33,32.10949,75.53226,1001.37,24591
2024-08-24 20:53:35,32.09719,75.70596,1001.393,24659
2024-08-24 20:54:36,32.09758,75.60936,1001.425,24604
2024-08-24 20:55:37,32.08723,75.77895,1001.432,24645
2024-08-24 20:56:39,32.0343,75.82098,1001.456,24700
2024-08-24 20:57:40,32.03625,75.72684,1001.5,24673
2024-08-24 20:58:41,32.1048,75.35992,1001.498,24687
2024-08-24 20:59:43,32.11828,75.30367,1001.515,24728
2024-08-24 21:00:44,32.04016,75.73016,1001.501,24965
2024-08-24 21:01:45,32.05305,75.43523,1001.517,24742
2024-08-24 21:02:46,32.18527,74.45251,1001.528,24867
2024-08-24 21:03:48,32.35988,74.08761,1001.521,24867
2024-08-24 21:04:49,32.47726,73.78542,1001.552,24797
2024-08-24 21:05:50,32.49191,74.66653,1001.537,24811
2024-08-24 21:06:52,32.31164,75.61466,1001.543,24881
2024-08-24 21:07:53,32.18371,75.08426,1001.561,24909
2024-08-24 21:08:54,32.30168,74.06065,1001.577,24923
2024-08-24 21:09:56,32.50363,73.28972,1001.587,24881
2024-08-24 21:10:57,32.63293,73.46174,1001.588,24825
2024-08-24 21:11:58,32.63351,73.98537,1001.55,24728
2024-08-24 21:12:59,32.46477,74.90837,1001.539,24895
2024-08-24 21:14:01,32.27824,74.92055,1001.558,24923
2024-08-24 21:15:02,32.20832,75.10168,1001.55,24937
2024-08-24 21:16:03,32.06808,75.80493,1001.562,25021
2024-08-24 21:17:05,31.96633,75.48077,1001.599,25135
2024-08-24 21:18:06,32.00988,75.50897,1001.64,25293
2024-08-24 21:19:07,31.96418,76.4297,1001.675,25250
2024-08-24 21:20:09,31.89035,75.7303,1001.702,25221
2024-08-24 21:21:10,31.98703,75.43689,1001.731,25107
2024-08-24 21:22:11,32.05285,75.27038,1001.744,25078
2024-08-24 21:23:12,32.12688,74.61389,1001.766,24659
2024-08-24 21:24:14,32.22063,74.89938,1001.798,24867
2024-08-24 21:25:15,32.2757,74.35934,1001.824,24993
2024-08-24 21:26:16,32.39621,73.42891,1001.811,25078
2024-08-24 21:27:18,32.50227,73.69042,1001.823,25050
2024-08-24 21:28:19,32.58879,73.40004,1001.844,24659
2024-08-24 21:29:20,32.7009,73.00814,1001.847,24632
2024-08-24 21:30:22,32.79035,72.83334,1001.843,24687
2024-08-24 21:31:23,32.85735,72.49799,1001.84,24604
2024-08-24 21:32:24,32.89016,72.67191,1001.841,24550
2024-08-24 21:33:25,32.84973,72.74167,1001.812,24536
2024-08-24 21:34:27,32.81516,72.79166,1001.811,24509
2024-08-24 21:35:28,32.82219,72.37289,1001.79,24482
2024-08-24 21:36:29,32.87434,72.44223,1001.774,24468
2024-08-24 21:37:31,32.90734,71.901,1001.764,24591
2024-08-24 21:38:32,32.88957,72.68664,1001.755,24756
2024-08-24 21:39:33,32.77727,72.52727,1001.755,24659
2024-08-24 21:40:35,32.77727,72.40471,1001.748,24673
2024-08-24 21:41:36,32.84426,71.67732,1001.75,24728
2024-08-24 21:42:37,32.91711,71.8712,1001.759,24604
2024-08-24 21:43:39,32.88586,72.21017,1001.752,24659
2024-08-24 21:44:40,32.8341,72.14133,1001.764,24756
2024-08-24 21:45:41,32.82375,72.0284,1001.781,24550
2024-08-24 21:46:42,32.80227,72.17571,1001.796,24659
2024-08-24 21:47:44,32.70403,72.88889,1001.748,24673
2024-08-24 21:48:45,32.52824,73.01431,1001.724,24951
2024-08-24 21:49:47,32.34211,74.10585,1001.685,25064
2024-08-24 21:50:48,32.08508,74.96866,1001.667,25064
2024-08-24 21:51:49,31.91574,75.11872,1001.714,25107
2024-08-24 21:52:50,31.86301,74.76508,1001.721,25235
2024-08-24 21:53:52,31.88586,74.75217,1001.688,25221
2024-08-24 21:54:53,31.8716,75.08743,1001.678,25322
2024-08-24 21:55:54,31.86184,74.95905,1001.66,25250
2024-08-24 21:56:56,31.81047,76.03583,1001.624,25135
2024-08-24 21:57:57,31.67356,76.39106,1001.602,25351
2024-08-24 21:58:58,31.5634,76.36942,1001.59,25468
2024-08-24 22:02:27,31.49055,76.30067,1001.54,24632
2024-08-24 22:03:28,31.46398,76.78247,1001.532,24839
2024-08-24 22:04:30,31.44426,76.71838,1001.515,25121
2024-08-24 22:05:31,31.47238,76.63207,1001.53,25279
2024-08-24 22:06:32,31.52844,76.22839,1001.525,25221
2024-08-24 22:07:34,31.61691,75.89081,1001.52,25293
2024-08-24 22:08:35,31.69777,75.65163,1001.514,25250
2024-08-24 22:09:36,31.78156,75.4634,1001.51,25192
2024-08-24 22:10:38,31.91945,74.34804,1001.521,25207
2024-08-24 22:11:39,32.10383,74.02769,1001.519,25036
2024-08-24 22:12:40,32.22063,73.84217,1001.527,25121
2024-08-24 22:13:41,32.2509,74.21341,1001.535,25021
2024-08-24 22:14:43,32.19524,74.29242,1001.527,25078
2024-08-24 22:15:44,32.02551,76.16492,1001.524,25207
2024-08-24 22:16:46,31.74777,76.94707,1001.559,25178
2024-08-24 22:17:47,31.57258,76.89796,1001.575,25264
2024-08-24 22:18:48,31.55715,75.95425,1001.586,25264
2024-08-24 22:19:49,31.72102,75.54761,1001.604,25164
2024-08-24 22:20:51,31.90148,74.66727,1001.615,25192
2024-08-24 22:27:20,32.2675,74.78831,1001.596,24135
2024-08-24 22:28:21,32.20363,73.86523,1001.602,24414
2024-08-24 22:29:23,32.20422,74.54813,1001.605,24468
2024-08-24 22:30:24,32.15949,74.52061,1001.605,24632
2024-08-24 22:31:25,32.13723,74.59415,1001.611,24673
2024-08-24 22:32:27,32.10285,75.19711,1001.643,24756
2024-08-24 22:33:28,32.0173,75.43254,1001.643,24769
2024-08-24 22:34:29,31.95656,75.23214,1001.641,24853
2024-08-24 22:35:30,31.99641,74.71831,1001.633,24797
2024-08-24 22:36:32,31.94563,76.04989,1001.602,24769
2024-08-24 22:37:33,31.71398,77.10773,1001.597,24825
2024-08-24 22:38:34,31.44445,78.23898,1001.615,24756
2024-08-24 22:39:36,31.18098,79.15106,1001.6,24895
2024-08-24 22:40:37,30.93898,79.81339,1001.588,24895
2024-08-24 22:59:42,31.13137,78.93565,1001.52,22538
2024-08-24 23:00:44,31.29367,78.18295,1001.518,22630
2024-08-24 23:01:45,31.48488,77.6082,1001.518,22770
2024-08-24 23:02:46,31.63039,77.50516,1001.511,22959
2024-08-24 23:03:47,31.6759,77.09776,1001.498,22911
2024-08-24 23:04:49,31.7466,77.0667,1001.502,23991
2024-08-24 23:05:50,31.80519,76.70284,1001.507,22983
2024-08-24 23:06:51,31.87238,76.70055,1001.523,22983
2024-08-24 23:07:53,31.92785,76.3421,1001.541,22840
2024-08-24 23:08:54,31.9093,77.17226,1001.552,24201
2024-08-24 23:09:55,31.78801,77.45823,1001.568,24082
2024-08-24 23:10:57,31.76008,77.06958,1001.561,24095
2024-08-24 23:11:58,31.84738,76.37431,1001.577,23991
2024-08-24 23:12:59,31.93703,76.64576,1001.575,24135
2024-08-24 23:14:01,31.95324,76.53003,1001.556,24043
2024-08-24 23:15:02,31.98664,76.5006,1001.551,24004
2024-08-24 23:16:03,32.01496,76.3004,1001.531,24004
2024-08-24 23:17:04,32.02199,76.53984,1001.525,23939
2024-08-24 23:18:06,31.92356,77.39785,1001.503,24161
2024-08-24 23:19:07,31.74445,77.65532,1001.509,24254
2024-08-24 23:20:08,31.66184,77.90495,1001.508,24095
2024-08-24 23:21:10,31.62609,78.03671,1001.499,24214
2024-08-24 23:22:11,31.65168,77.4257,1001.515,24201
2024-08-24 23:23:12,31.74133,76.73039,1001.533,24347
2024-08-24 23:24:13,31.81262,77.51341,1001.529,24174
2024-08-24 23:25:15,31.74152,77.81911,1001.527,24254
2024-08-24 23:26:16,31.72316,77.33408,1001.517,24148
2024-08-24 23:27:17,31.82395,76.90034,1001.513,24082
2024-08-24 23:28:19,31.95344,76.27381,1001.508,22983
2024-08-24 23:29:20,32.02043,76.70776,1001.498,24069
2024-08-24 23:30:21,31.99269,76.5515,1001.51,24082
2024-08-24 23:31:22,31.97453,77.26438,1001.503,24017
2024-08-24 23:32:24,31.89465,77.24617,1001.509,24017
2024-08-24 23:33:25,31.90402,76.41703,1001.508,23991
2024-08-24 23:34:26,31.95188,76.83958,1001.489,22935
2024-08-24 23:35:28,31.92746,77.00266,1001.472,24161
2024-08-24 23:36:29,31.90148,76.35754,1001.447,22888
2024-08-24 23:37:30,31.9298,76.44054,1001.428,24095
2024-08-24 23:38:32,31.95891,76.53833,1001.404,22793
2024-08-24 23:39:33,32.00558,76.27926,1001.4,22653
2024-08-24 23:40:34,32.07258,76.00249,1001.414,22746
2024-08-24 23:41:35,32.14914,75.49483,1001.408,22607
2024-08-24 23:42:37,32.2177,75.52666,1001.423,22607
2024-08-24 23:43:38,32.22551,76.15849,1001.427,22538
2024-08-24 23:44:39,32.17395,76.12823,1001.414,22630
2024-08-24 23:45:41,32.15051,76.0564,1001.406,22630
2024-08-24 23:46:42,32.16828,75.99638,1001.394,22700
2024-08-24 23:47:43,32.16359,75.95615,1001.365,22700
2024-08-24 23:48:45,32.12883,76.10827,1001.338,22676
2024-08-24 23:49:46,32.14348,76.28905,1001.302,22653
2024-08-24 23:50:47,32.15617,76.14745,1001.28,22653
2024-08-24 23:51:49,32.13977,76.15173,1001.256,22700
2024-08-24 23:52:50,32.10754,76.6244,1001.247,22676
2024-08-24 23:53:51,32.09816,76.00044,1001.244,22653
2024-08-24 23:54:52,32.16359,75.97512,1001.235,22630
2024-08-24 23:55:54,32.20734,75.84254,1001.258,22630
2024-08-24 23:56:55,32.23098,76.03395,1001.258,22584
2024-08-24 23:57:56,32.2216,76.05508,1001.264,22538
2024-08-24 23:58:58,32.25383,75.45707,1001.262,22446
2024-08-24 23:59:59,32.29035,75.74178,1001.27,22423
2024-08-25 00:01:00,32.28137,75.83296,1001.276,22423
2024-08-25 00:02:02,32.27746,75.73879,1001.274,22423
2024-08-25 00:03:03,32.26945,75.782,1001.28,22469
2024-08-25 00:04:04,32.27824,76.05746,1001.287,22561
2024-08-25 00:05:05,32.28293,75.74254,1001.275,22355
2024-08-25 00:06:07,32.32082,75.56035,1001.276,22288
2024-08-25 00:07:08,32.35207,75.62578,1001.263,22265
2024-08-25 00:08:09,32.32394,75.96531,1001.25,22378
2024-08-25 00:09:10,32.29406,75.80665,1001.228,22401
2024-08-25 00:10:12,32.28352,76.09274,1001.229,22401
2024-08-25 00:11:13,32.26887,75.94366,1001.211,22538
2024-08-25 00:12:14,32.25539,76.09356,1001.213,22446
2024-08-25 00:13:16,32.19308,76.73127,1001.228,22469
2024-08-25 00:14:17,32.08215,77.01285,1001.241,22492
2024-08-25 00:15:18,31.96359,77.44156,1001.238,22630
2024-08-25 00:16:20,31.94855,76.83652,1001.239,22446
2024-08-25 00:17:21,32.03,76.61671,1001.232,22469
2024-08-25 00:18:22,32.07687,76.63017,1001.23,22355
2024-08-25 00:19:24,32.09875,76.53539,1001.214,22333
2024-08-25 00:20:25,32.12609,76.63271,1001.181,22355
2024-08-25 00:21:26,32.16418,76.4213,1001.175,22265
2024-08-25 00:22:28,32.2216,76.44676,1001.175,22043
2024-08-25 00:23:29,32.27375,76.26389,1001.194,22043
2024-08-25 00:24:30,32.31574,75.94764,1001.205,22043
2024-08-25 00:25:31,32.37141,75.63313,1001.228,22065
2024-08-25 00:26:33,32.4093,75.62419,1001.243,21934
2024-08-25 00:27:34,32.43762,75.30637,1001.237,21956
2024-08-25 00:28:35,32.43879,75.76572,1001.222,22065
2024-08-25 00:29:37,32.3634,75.7738,1001.229,22065
2024-08-25 00:30:38,32.29562,76.0154,1001.222,22087
2024-08-25 00:31:39,32.19524,76.80589,1001.22,21826
2024-08-25 00:32:41,31.99992,77.96568,1001.21,21956
2024-08-25 00:33:42,31.72531,79.47413,1001.214,22087
2024-08-25 00:34:43,31.44289,79.83521,1001.204,22220
2024-08-25 00:35:45,31.31516,79.82919,1001.2,22265
2024-08-25 00:36:46,31.35285,79.17419,1001.21,22515
2024-08-25 00:37:47,31.45324,78.54539,1001.217,22538
2024-08-25 00:38:49,31.58156,78.2697,1001.205,22469
2024-08-25 00:39:50,31.69777,77.99142,1001.202,22607
2024-08-25 00:40:51,31.7841,77.75558,1001.198,22492
2024-08-25 00:41:52,31.82141,77.93134,1001.214,22492
2024-08-25 00:42:54,31.79348,78.28442,1001.191,22492
2024-08-25 00:43:55,31.71555,78.47077,1001.193,22630
2024-08-25 00:44:56,31.63332,79.24537,1001.203,22653
2024-08-25 00:45:58,31.57434,78.70663,1001.201,22584
2024-08-25 00:46:59,31.6548,78.12062,1001.208,22584
2024-08-25 00:48:00,31.72414,78.6441,1001.203,22607
2024-08-25 00:49:02,31.66613,78.7607,1001.197,22607
2024-08-25 00:50:03,31.66027,77.9704,1001.208,22584
2024-08-25 00:51:04,31.8007,77.31086,1001.203,22446
2024-08-25 00:52:06,31.91125,77.51946,1001.213,22446
2024-08-25 00:53:07,31.90559,77.40034,1001.221,22333
2024-08-25 00:54:08,31.92199,77.5229,1001.233,22446
2024-08-25 00:55:10,31.87629,78.11957,1001.227,22378
2024-08-25 00:56:11,31.75324,78.31099,1001.234,22288
2024-08-25 00:57:12,31.63293,79.20203,1001.203,22109
2024-08-25 00:58:14,31.48117,80.0589,1001.184,22288
2024-08-25 00:59:15,31.31652,80.23203,1001.176,22310
2024-08-25 01:00:16,31.27102,79.57374,1001.173,22401
2024-08-25 01:01:18,31.38352,78.96967,1001.172,22355
2024-08-25 01:02:19,31.52902,78.79469,1001.158,22310
2024-08-25 01:03:20,31.60188,79.28098,1001.153,22492
2024-08-25 01:04:21,31.58605,79.35564,1001.146,22469
2024-08-25 01:05:23,31.53,79.62749,1001.148,22492
2024-08-25 01:06:24,31.43137,80.22671,1001.16,22515
2024-08-25 01:07:25,31.37492,79.95513,1001.158,22469
2024-08-25 01:08:27,31.43352,79.24998,1001.161,22469
2024-08-25 01:09:28,31.54621,79.08727,1001.169,22469
2024-08-25 01:10:29,31.57316,79.00343,1001.186,22378
2024-08-25 01:11:31,31.56574,79.04582,1001.206,22333
2024-08-25 01:12:32,31.58664,79.1806,1001.196,22288
2024-08-25 01:13:33,31.63605,78.99782,1001.167,22310
2024-08-25 01:14:35,31.67297,78.94394,1001.146,22378
2024-08-25 01:15:36,31.64797,79.3303,1001.12,22288
2024-08-25 01:16:37,31.58781,79.72609,1001.087,22333
2024-08-25 01:17:39,31.51711,79.85011,1001.075,22310
2024-08-25 01:18:40,31.51613,79.11262,1001.056,22378
2024-08-25 01:19:41,31.58664,79.38013,1001.048,22378
2024-08-25 01:20:42,31.54934,80.2531,1001.043,22469
2024-08-25 01:21:44,31.405,80.72322,1001.048,22561
2024-08-25 01:22:45,31.33586,80.27199,1001.05,22492
2024-08-25 01:23:46,31.35988,80.0825,1001.052,22469
2024-08-25 01:24:48,31.39406,79.02296,1001.032,22401
2024-08-25 01:25:49,31.39289,80.18334,1001.029,22378
2024-08-25 01:26:50,31.27727,81.28819,1001.035,22469
2024-08-25 01:27:52,31.15344,81.21775,1001.026,22423
2024-08-25 01:28:53,31.13488,80.73981,1001.034,22378
2024-08-25 01:29:54,31.22199,80.37583,1001.034,22355
2024-08-25 01:30:55,31.33625,79.70446,1001.034,22401
2024-08-25 01:31:57,31.47258,79.30511,1001.047,22288
2024-08-25 01:32:58,31.55344,79.34564,1001.052,22355
2024-08-25 01:33:59,31.57824,78.92654,1001.054,22087
2024-08-25 01:35:01,31.52902,80.01336,1001.054,21978
2024-08-25 01:36:02,31.40949,80.15051,1001.033,22021
2024-08-25 01:37:03,31.33156,80.2384,1001.034,22065
2024-08-25 01:38:05,31.28801,80.40419,1001.017,22176
2024-08-25 01:39:06,31.30266,80.04552,1001.019,22243
2024-08-25 01:40:07,31.39914,79.47868,1000.993,22109
2024-08-25 01:41:08,31.51906,79.29964,1000.983,22198
2024-08-25 01:42:10,31.59719,79.2179,1000.981,22154
2024-08-25 01:43:11,31.62551,79.06483,1000.973,22154
2024-08-25 01:44:13,31.65168,78.96432,1000.963,22043
2024-08-25 01:45:14,31.69465,78.85009,1000.957,21978
2024-08-25 01:46:15,31.7507,78.41447,1000.952,21999
2024-08-25 01:47:16,31.84465,78.11039,1000.96,21978
2024-08-25 01:48:18,31.92101,77.90294,1000.961,21869
2024-08-25 01:49:19,31.98449,77.6301,1000.968,21890
2024-08-25 01:50:20,32.01926,77.93179,1000.976,21890
2024-08-25 01:51:22,32.01027,77.87368,1000.968,21761
2024-08-25 01:52:23,32.0093,77.84459,1000.973,21761
2024-08-25 01:53:24,32.00461,78.00117,1000.996,21697
2024-08-25 01:54:26,31.99602,78.09731,1000.999,21783
2024-08-25 01:55:27,31.95188,78.19469,1001.009,21826
2024-08-25 01:56:28,31.89934,78.42097,1001.018,21783
2024-08-25 01:57:30,31.89621,78.05464,1001.039,21890
2024-08-25 01:58:31,31.94973,77.8293,1001.079,21740
2024-08-25 01:59:32,31.99113,77.90687,1001.098,21612
2024-08-25 02:00:33,32.00949,77.80305,1001.108,21528
2024-08-25 02:01:35,32.02434,77.63512,1001.117,21676
2024-08-25 02:02:36,32.03801,77.5098,1001.116,21612
2024-08-25 02:03:37,32.06242,77.42982,1001.1,21549
2024-08-25 02:04:39,32.10695,77.05605,1001.097,21507
2024-08-25 02:05:40,32.17141,76.71429,1001.072,21465
2024-08-25 02:06:41,32.21828,77.20886,1001.049,21382
2024-08-25 02:07:43,32.22121,76.94638,1001.026,21382
2024-08-25 02:08:44,32.23156,76.66684,1001.008,21362
2024-08-25 02:09:45,32.26418,76.77148,1001.003,21362
2024-08-25 02:10:46,32.27316,76.84193,1000.962,21279
2024-08-25 02:11:48,32.25461,76.88767,1000.918,21239
2024-08-25 02:12:49,32.23898,76.49671,1000.878,21239
2024-08-25 02:13:50,32.22121,77.12061,1000.849,21403
2024-08-25 02:14:52,32.1548,77.13657,1000.821,21486
2024-08-25 02:15:53,32.09914,77.23422,1000.793,21445
2024-08-25 02:16:54,32.07492,77.13902,1000.766,21424
2024-08-25 02:17:56,32.05598,77.44631,1000.737,21321
2024-08-25 02:18:57,32.01887,77.53249,1000.726,21486
2024-08-25 02:19:58,32.01086,77.20676,1000.691,21570
2024-08-25 02:20:59,31.99543,77.37599,1000.676,21465
2024-08-25 02:22:01,31.88156,78.21118,1000.678,21445
2024-08-25 02:23:02,31.7093,79.06361,1000.672,21528
2024-08-25 02:24:03,31.54367,79.72102,1000.663,21341
2024-08-25 02:25:05,31.38938,80.38777,1000.662,21507
2024-08-25 02:26:06,31.22785,80.80196,1000.627,21633
2024-08-25 02:27:07,31.09797,80.64687,1000.635,21761
2024-08-25 02:28:08,31.10793,80.37684,1000.639,21890
2024-08-25 02:29:10,31.21906,80.03157,1000.633,21978
2024-08-25 02:30:11,31.29543,79.99788,1000.623,21956
2024-08-25 02:31:12,31.33371,79.38495,1000.593,21999
2024-08-25 02:32:14,31.39309,79.6441,1000.577,22043
2024-08-25 02:33:15,31.4048,79.50159,1000.56,22021
2024-08-25 02:34:16,31.4423,78.90644,1000.533,21890
2024-08-25 02:35:18,31.55305,78.549,1000.495,21890
2024-08-25 02:36:19,31.62629,78.943,1000.495,21912
2024-08-25 02:37:20,31.57004,79.38144,1000.495,21978
2024-08-25 02:38:21,31.46672,79.31989,1000.496,22021
2024-08-25 02:39:23,31.48742,78.87702,1000.506,21999
2024-08-25 02:40:24,31.5716,78.50963,1000.5,22065
2024-08-25 02:41:25,31.64543,78.49672,1000.494,21956
2024-08-25 02:42:27,31.65617,78.64235,1000.487,22065
2024-08-25 02:43:28,31.63898,78.92619,1000.458,22043
2024-08-25 02:44:29,31.54152,79.21366,1000.432,22043
2024-08-25 02:45:31,31.42941,79.15789,1000.406,22043
2024-08-25 02:46:32,31.29601,80.57627,1000.375,21934
2024-08-25 02:47:33,31.10891,80.98062,1000.326,21956
2024-08-25 02:48:35,30.94387,81.48322,1000.309,22154
2024-08-25 02:49:36,30.87062,80.85388,1000.303,22176
2024-08-25 02:50:37,30.96359,80.55146,1000.275,22333
2024-08-25 02:51:38,31.05012,80.57597,1000.251,22265
2024-08-25 02:52:40,31.03684,81.11708,1000.282,22355
2024-08-25 02:53:41,30.97043,81.45609,1000.313,22401
2024-08-25 02:54:42,30.93918,80.64401,1000.333,22423
2024-08-25 02:55:44,31.06477,79.70723,1000.342,22401
2024-08-25 02:56:45,31.25187,79.7506,1000.326,22288
2024-08-25 02:57:46,31.32453,79.73819,1000.336,22243
2024-08-25 02:58:48,31.36086,79.38972,1000.342,22310
2024-08-25 02:59:49,31.37336,79.73478,1000.337,22288
2024-08-25 03:00:50,31.27102,79.92921,1000.313,22469
2024-08-25 03:01:52,31.22355,79.60706,1000.328,22515
2024-08-25 03:02:53,31.24328,80.17809,1000.287,22561
2024-08-25 03:03:54,31.18684,80.13914,1000.278,22423
2024-08-25 03:04:55,31.14777,80.42757,1000.272,22423
2024-08-25 03:05:57,31.11203,80.79289,1000.295,22492
2024-08-25 03:06:58,31.09543,80.1847,1000.302,22538
2024-08-25 03:07:59,31.18781,79.57587,1000.328,22378
2024-08-25 03:09:01,31.32141,79.2695,1000.339,22310
2024-08-25 03:10:02,31.40637,79.17507,1000.343,22288
2024-08-25 03:11:03,31.47668,78.75625,1000.353,22176
2024-08-25 03:12:05,31.57473,78.59332,1000.346,22132
2024-08-25 03:13:06,31.55539,79.06435,1000.365,22288
2024-08-25 03:14:07,31.47922,78.45327,1000.367,22243
2024-08-25 03:15:09,31.56379,78.0464,1000.342,22355
2024-08-25 03:16:10,31.69309,77.60623,1000.335,22043
2024-08-25 03:17:11,31.74445,77.91408,1000.328,22154
2024-08-25 03:18:13,31.68117,78.14818,1000.322,22333
2024-08-25 03:19:14,31.60188,78.12296,1000.313,22288
2024-08-25 03:20:15,31.58664,77.97987,1000.288,22265
2024-08-25 03:21:17,31.62609,77.54302,1000.275,22198
2024-08-25 03:22:18,31.71144,77.44489,1000.272,22021
2024-08-25 03:23:19,31.78645,77.22421,1000.261,21999
2024-08-25 03:24:20,31.84777,77.04275,1000.26,21956
2024-08-25 03:25:22,31.81945,78.0074,1000.251,21869
2024-08-25 03:26:23,31.6132,79.16191,1000.27,21804
2024-08-25 03:27:24,31.38664,79.26205,1000.279,21934
2024-08-25 03:28:26,31.25168,80.01118,1000.295,22176
2024-08-25 03:29:27,31.16848,79.8075,1000.316,22333
2024-08-25 03:30:28,31.18176,79.37003,1000.354,22198
2024-08-25 03:31:29,31.23137,79.33416,1000.367,22243
2024-08-25 03:32:31,31.25676,79.26006,1000.407,22378
2024-08-25 03:33:32,31.26359,78.94508,1000.411,22355
2024-08-25 03:34:33,31.21691,79.76144,1000.425,22198
2024-08-25 03:35:35,31.11574,79.92257,1000.446,22087
2024-08-25 03:36:36,31.04348,79.76755,1000.471,22154
2024-08-25 03:37:37,31.03254,80.01483,1000.49,22154
2024-08-25 03:38:39,31.11926,79.37577,1000.483,22109
2024-08-25 03:39:40,31.24035,79.13268,1000.492,22154
2024-08-25 03:40:41,31.32199,79.48833,1000.48,22198
2024-08-25 03:41:42,31.35246,79.12035,1000.477,22243
2024-08-25 03:42:44,31.36555,78.56593,1000.471,22043
2024-08-25 03:43:45,31.35969,79.28304,1000.487,21826
2024-08-25 03:44:46,31.29484,79.51889,1000.478,21783
2024-08-25 03:45:48,31.2507,79.32468,1000.477,21978
2024-08-25 03:46:49,31.30637,79.38674,1000.48,21956
2024-08-25 03:47:50,31.39094,78.72495,1000.488,21978
2024-08-25 03:48:52,31.49016,78.51512,1000.491,21847
2024-08-25 03:49:53,31.58293,78.16827,1000.482,21847
2024-08-25 03:50:54,31.68801,77.66364,1000.465,21633
2024-08-25 03:51:55,31.79035,77.274,1000.451,21761
2024-08-25 03:52:57,31.84582,77.14875,1000.438,21740
2024-08-25 03:53:58,31.86769,77.26338,1000.411,21847
2024-08-25 03:54:59,31.86496,77.15064,1000.4,21718
