current_time,CO2,AnalogValue,Voltage,Temperature_DS18B20,Temperature_DHT11,Humidity_DHT11
2024-08-27 14:30:33,454,20821,1.048437,32.375,38,48
2024-08-27 14:30:54,442,20404,1.027439,32.375,38,48
2024-08-27 14:31:15,448,20420,1.028244,32.375,38,48
2024-08-27 14:31:36,458,20420,1.028244,32.4375,38,48
2024-08-27 14:31:58,463,20452,1.029856,32.375,38,48
2024-08-27 14:32:19,464,20452,1.029856,32.375,38,48
2024-08-27 14:32:40,465,20452,1.029856,32.375,38,48
2024-08-27 14:33:01,460,20452,1.029856,32.375,38,48
2024-08-27 14:33:22,462,20468,1.030661,32.4375,38,48
2024-08-27 14:33:44,460,20452,1.029856,32.375,38,48
2024-08-27 14:34:05,449,20452,1.029856,32.4375,38,48
2024-08-27 14:34:26,449,20452,1.029856,32.375,38,48
2024-08-27 14:34:47,453,20436,1.02905,32.4375,38,48
2024-08-27 14:35:08,441,20452,1.029856,32.375,38,48
2024-08-27 14:35:30,445,20485,1.031518,32.4375,38,47
2024-08-27 14:35:51,451,20388,1.026633,32.375,38,47
2024-08-27 14:36:12,456,20436,1.02905,32.375,38,47
2024-08-27 14:36:33,464,20436,1.02905,32.375,38,47
2024-08-27 14:36:54,476,20404,1.027439,32.375,38,47
2024-08-27 14:37:15,468,20436,1.02905,32.375,38,47
2024-08-27 14:37:37,472,20468,1.030661,32.375,38,47
2024-08-27 14:37:58,455,20629,1.038769,32.375,38,47
2024-08-27 14:38:19,438,20485,1.031518,32.375,38,47
2024-08-27 14:38:40,438,20468,1.030661,32.375,38,47
2024-08-27 14:39:01,444,20581,1.036352,32.375,38,47
2024-08-27 14:39:23,450,20468,1.030661,32.375,38,47
2024-08-27 14:39:44,452,20629,1.038769,32.375,38,47
2024-08-27 14:40:05,456,20468,1.030661,32.4375,38,47
2024-08-27 14:40:26,448,20517,1.033129,32.375,38,47
2024-08-27 14:40:47,441,20517,1.033129,32.375,38,47
2024-08-27 14:41:09,433,20501,1.032323,32.375,38,47
2024-08-27 14:41:30,436,20501,1.032323,32.375,38,47
2024-08-27 14:41:51,431,20452,1.029856,32.375,38,47
2024-08-27 14:42:12,431,20501,1.032323,32.375,38,47
2024-08-27 14:42:33,434,20468,1.030661,32.375,38,47
2024-08-27 14:42:54,437,20549,1.03474,32.375,38,47
2024-08-27 14:43:16,455,20501,1.032323,32.375,38,47
2024-08-27 14:43:37,466,20485,1.031518,32.375,38,47
2024-08-27 14:43:58,472,20501,1.032323,32.375,38,47
2024-08-27 14:44:19,465,20485,1.031518,32.375,38,47
2024-08-27 14:44:40,450,20517,1.033129,32.375,38,47
2024-08-27 14:45:02,449,20549,1.03474,32.375,38,47
2024-08-27 14:45:23,448,20565,1.035546,32.375,38,47
2024-08-27 14:45:44,446,20517,1.033129,32.375,38,47
2024-08-27 14:46:05,454,20533,1.033934,32.375,38,47
2024-08-27 14:46:26,453,20501,1.032323,32.375,38,47
2024-08-27 14:46:48,464,20501,1.032323,32.375,38,47
2024-08-27 14:47:09,464,20677,1.041186,32.3125,38,47
2024-08-27 14:47:30,473,20533,1.033934,32.375,38,47
2024-08-27 14:47:51,483,20452,1.029856,32.375,38,47
2024-08-27 14:48:12,482,20517,1.033129,32.375,38,47
2024-08-27 14:48:33,484,20501,1.032323,32.375,38,47
2024-08-27 14:48:55,478,20773,1.04602,32.3125,38,47
2024-08-27 14:49:16,475,20485,1.031518,32.375,38,47
2024-08-27 14:49:37,466,20517,1.033129,32.375,38,46
2024-08-27 14:49:58,462,20501,1.032323,32.375,38,46
2024-08-27 14:50:19,451,20517,1.033129,32.3125,38,46
2024-08-27 14:50:41,461,21013,1.058105,32.3125,38,46
2024-08-27 14:51:02,452,20501,1.032323,32.375,38,46
2024-08-27 14:51:23,453,20533,1.033934,32.3125,38,46
2024-08-27 14:51:44,456,20629,1.038769,32.375,38,46
2024-08-27 14:52:05,456,20501,1.032323,32.375,38,46
2024-08-27 14:52:27,458,20517,1.033129,32.3125,38,46
2024-08-27 14:52:48,462,20517,1.033129,32.3125,38,46
2024-08-27 14:53:10,466,20517,1.033129,32.375,38,46
2024-08-27 14:53:31,462,20485,1.031518,32.3125,38,46
2024-08-27 14:53:52,464,20501,1.032323,32.3125,38,46
2024-08-27 14:54:13,456,20677,1.041186,32.3125,38,46
2024-08-27 14:54:34,460,20501,1.032323,32.3125,38,46
2024-08-27 14:54:56,469,20549,1.03474,32.375,38,46
2024-08-27 14:55:17,468,20517,1.033129,32.3125,38,46
2024-08-27 14:55:38,466,20517,1.033129,32.3125,38,46
2024-08-27 14:55:59,469,20805,1.047631,32.375,38,46
2024-08-27 14:56:20,469,20517,1.033129,32.3125,38,46
2024-08-27 14:56:41,462,20549,1.03474,32.3125,38,46
2024-08-27 14:57:03,465,20501,1.032323,32.3125,38,46
2024-08-27 14:57:24,464,20501,1.032323,32.3125,38,46
2024-08-27 14:57:45,465,20517,1.033129,32.375,38,46
2024-08-27 14:58:06,459,20501,1.032323,32.375,38,46
2024-08-27 14:58:27,465,20549,1.03474,32.3125,38,46
2024-08-27 14:58:49,457,20533,1.033934,32.3125,38,46
2024-08-27 14:59:10,465,20565,1.035546,32.375,38,46
2024-08-27 14:59:31,458,20517,1.033129,32.375,38,46
2024-08-27 14:59:52,455,20517,1.033129,32.375,38,46
2024-08-27 15:00:13,445,20533,1.033934,32.375,38,46
2024-08-27 15:00:34,450,20468,1.030661,32.375,38,45
2024-08-27 15:00:56,448,20517,1.033129,32.375,38,45
2024-08-27 15:01:17,449,20533,1.033934,32.375,38,45
2024-08-27 15:01:38,454,20693,1.041991,32.375,38,45
2024-08-27 15:01:59,454,20581,1.036352,32.3125,38,45
2024-08-27 15:02:20,453,20485,1.031518,32.375,38,45
2024-08-27 15:02:42,441,20565,1.035546,32.375,38,45
2024-08-27 15:03:03,444,20565,1.035546,32.375,38,45
2024-08-27 15:03:24,448,20773,1.04602,32.375,38,45
2024-08-27 15:03:45,452,20613,1.037963,32.375,38,45
2024-08-27 15:04:06,455,20565,1.035546,32.375,38,45
2024-08-27 15:04:27,461,20533,1.033934,32.375,38,45
2024-08-27 15:04:49,464,20565,1.035546,32.375,38,45
2024-08-27 15:05:10,452,20565,1.035546,32.375,38,45
2024-08-27 15:05:31,454,20597,1.037157,32.375,38,44
2024-08-27 15:05:52,454,20581,1.036352,32.375,38,44
2024-08-27 15:06:14,456,20597,1.037157,32.375,38,44
2024-08-27 15:06:35,463,20581,1.036352,32.375,38,44
2024-08-27 15:06:56,467,20533,1.033934,32.3125,38,44
2024-08-27 15:07:17,456,20549,1.03474,32.3125,38,44
2024-08-27 15:07:38,463,20565,1.035546,32.3125,38,44
2024-08-27 15:08:00,454,20581,1.036352,32.3125,38,44
2024-08-27 15:08:21,461,20549,1.03474,32.375,38,45
2024-08-27 15:08:42,470,20549,1.03474,32.375,38,45
2024-08-27 15:09:03,462,20565,1.035546,32.3125,38,45
2024-08-27 15:09:24,467,20549,1.03474,32.3125,38,45
2024-08-27 15:09:45,480,20565,1.035546,32.3125,38,45
2024-08-27 15:10:07,464,20549,1.03474,32.3125,38,45
2024-08-27 15:10:28,480,20565,1.035546,32.375,38,45
2024-08-27 15:10:49,485,20581,1.036352,32.3125,38,45
2024-08-27 15:11:10,480,20597,1.037157,32.3125,38,45
2024-08-27 15:11:31,479,20581,1.036352,32.3125,38,45
2024-08-27 15:11:53,479,20565,1.035546,32.3125,38,45
2024-08-27 15:12:14,461,20613,1.037963,32.3125,38,45
2024-08-27 15:12:35,462,20773,1.04602,32.3125,38,45
2024-08-27 15:12:56,459,20565,1.035546,32.3125,38,45
2024-08-27 15:13:17,453,20581,1.036352,32.3125,38,45
2024-08-27 15:13:39,468,20613,1.037963,32.3125,38,45
2024-08-27 15:14:00,479,20565,1.035546,32.3125,38,45
2024-08-27 15:14:21,470,20709,1.042797,32.3125,38,45
2024-08-27 15:14:42,478,20597,1.037157,32.3125,38,45
2024-08-27 15:15:03,474,20581,1.036352,32.3125,38,45
2024-08-27 15:15:25,450,20581,1.036352,32.3125,38,44
2024-08-27 15:15:46,445,20613,1.037963,32.3125,38,45
2024-08-27 15:16:07,445,20869,1.050854,32.25,38,45
2024-08-27 15:16:28,445,20581,1.036352,32.3125,38,45
2024-08-27 15:16:49,450,20629,1.038769,32.3125,38,45
2024-08-27 15:17:10,455,20645,1.039574,32.3125,38,45
2024-08-27 15:17:32,453,20565,1.035546,32.3125,38,45
2024-08-27 15:17:53,453,20645,1.039574,32.3125,38,45
2024-08-27 15:18:14,450,20645,1.039574,32.3125,38,45
2024-08-27 15:18:35,446,20565,1.035546,32.25,38,45
2024-08-27 15:18:56,451,20581,1.036352,32.3125,38,45
2024-08-27 15:19:18,449,20677,1.041186,32.3125,38,45
2024-08-27 15:19:39,449,20581,1.036352,32.3125,38,45
2024-08-27 15:20:00,446,20597,1.037157,32.3125,38,45
2024-08-27 15:20:21,445,20645,1.039574,32.3125,38,45
2024-08-27 15:20:42,443,20677,1.041186,32.3125,38,45
2024-08-27 15:21:03,451,20629,1.038769,32.3125,38,45
2024-08-27 15:21:25,460,20581,1.036352,32.3125,38,45
2024-08-27 15:21:46,461,20645,1.039574,32.3125,38,45
2024-08-27 15:22:07,454,20645,1.039574,32.3125,38,45
2024-08-27 15:22:28,449,20613,1.037963,32.3125,38,44
2024-08-27 15:22:49,441,20613,1.037963,32.3125,38,44
2024-08-27 15:23:11,440,20581,1.036352,32.3125,38,44
2024-08-27 15:23:32,455,20837,1.049242,32.3125,38,44
2024-08-27 15:23:53,462,20629,1.038769,32.3125,38,44
2024-08-27 15:24:14,465,20693,1.041991,32.3125,38,44
2024-08-27 15:24:35,462,20645,1.039574,32.3125,38,44
2024-08-27 15:24:57,467,20629,1.038769,32.3125,38,44
2024-08-27 15:25:18,466,20901,1.052465,32.3125,38,44
2024-08-27 15:25:39,472,20661,1.04038,32.3125,38,44
2024-08-27 15:26:00,479,20677,1.041186,32.3125,38,44
2024-08-27 15:26:21,473,20661,1.04038,32.3125,38,44
2024-08-27 15:26:43,459,20645,1.039574,32.3125,38,44
2024-08-27 15:27:04,451,21013,1.058105,32.3125,38,44
2024-08-27 15:27:25,454,20645,1.039574,32.3125,38,44
2024-08-27 15:27:46,458,20629,1.038769,32.3125,38,44
2024-08-27 15:28:07,462,20661,1.04038,32.3125,38,44
2024-08-27 15:28:29,462,20645,1.039574,32.3125,38,44
2024-08-27 15:28:50,476,20629,1.038769,32.3125,38,44
2024-08-27 15:29:11,456,20709,1.042797,32.3125,38,44
2024-08-27 15:29:32,451,20645,1.039574,32.375,38,44
2024-08-27 15:29:53,449,20645,1.039574,32.3125,38,44
2024-08-27 15:30:15,446,20645,1.039574,32.3125,38,44
2024-08-27 15:30:36,446,20661,1.04038,32.3125,38,44
2024-08-27 15:30:57,460,20677,1.041186,32.3125,38,44
2024-08-27 15:31:18,456,20629,1.038769,32.3125,38,44
2024-08-27 15:31:39,460,20677,1.041186,32.3125,38,44
2024-08-27 15:32:00,470,20789,1.046825,32.3125,38,44
2024-08-27 15:32:22,465,20645,1.039574,32.3125,38,44
2024-08-27 15:32:43,464,20837,1.049242,32.3125,38,44
2024-08-27 15:33:04,467,20693,1.041991,32.3125,38,44
2024-08-27 15:33:25,469,20645,1.039574,32.3125,38,44
2024-08-27 15:33:46,472,20661,1.04038,32.3125,38,44
2024-08-27 15:34:07,472,20645,1.039574,32.3125,38,44
2024-08-27 15:34:29,474,20901,1.052465,32.3125,38,44
2024-08-27 15:34:50,475,20581,1.036352,32.3125,38,44
2024-08-27 15:35:11,468,20629,1.038769,32.3125,38,44
2024-08-27 15:35:32,468,20661,1.04038,32.3125,38,44
2024-08-27 15:35:53,476,20629,1.038769,32.3125,38,44
2024-08-27 15:36:15,449,20677,1.041186,32.3125,38,45
2024-08-27 15:36:36,453,20661,1.04038,32.3125,38,45
2024-08-27 15:36:57,450,20693,1.041991,32.3125,38,45
2024-08-27 15:37:18,444,20677,1.041186,32.3125,38,45
2024-08-27 15:37:39,447,20693,1.041991,32.3125,38,45
2024-08-27 15:38:01,461,20725,1.043603,32.3125,38,45
2024-08-27 15:38:22,470,20677,1.041186,32.3125,38,45
2024-08-27 15:38:43,484,20741,1.044408,32.3125,38,45
2024-08-27 15:39:04,479,20725,1.043603,32.3125,38,45
2024-08-27 15:39:25,476,20741,1.044408,32.3125,38,45
2024-08-27 15:39:46,477,20773,1.04602,32.3125,38,44
2024-08-27 15:40:08,475,20741,1.044408,32.3125,38,44
2024-08-27 15:40:29,475,20757,1.045214,32.3125,38,44
2024-08-27 15:40:50,481,20741,1.044408,32.3125,38,44
2024-08-27 15:41:11,487,20821,1.048437,32.3125,38,44
2024-08-27 15:41:32,476,20693,1.041991,32.3125,38,44
2024-08-27 15:41:53,493,20901,1.052465,32.3125,38,44
2024-08-27 15:42:15,479,20693,1.041991,32.3125,38,45
2024-08-27 15:42:36,467,20773,1.04602,32.3125,38,44
2024-08-27 15:42:57,468,20773,1.04602,32.3125,38,45
2024-08-27 15:43:18,473,20757,1.045214,32.3125,38,44
2024-08-27 15:43:39,470,20757,1.045214,32.3125,38,44
2024-08-27 15:44:01,463,20773,1.04602,32.3125,38,44
2024-08-27 15:44:22,465,20677,1.041186,32.3125,38,44
2024-08-27 15:44:43,470,20757,1.045214,32.3125,38,44
2024-08-27 15:45:04,474,20741,1.044408,32.3125,38,44
2024-08-27 15:45:25,473,20773,1.04602,32.3125,38,45
2024-08-27 15:45:46,487,20773,1.04602,32.3125,38,45
2024-08-27 15:46:08,473,20757,1.045214,32.3125,38,45
2024-08-27 15:46:29,455,20757,1.045214,32.3125,38,45
2024-08-27 15:46:50,438,20773,1.04602,32.3125,38,45
2024-08-27 15:47:11,443,20773,1.04602,32.375,38,45
2024-08-27 15:47:32,442,20757,1.045214,32.3125,38,45
2024-08-27 15:47:53,453,20773,1.04602,32.3125,38,45
2024-08-27 15:48:15,445,20757,1.045214,32.3125,38,45
2024-08-27 15:48:36,446,20821,1.048437,32.3125,38,45
2024-08-27 15:48:57,437,20805,1.047631,32.3125,38,45
2024-08-27 15:49:18,445,20997,1.057299,32.3125,38,45
2024-08-27 15:49:39,458,20805,1.047631,32.3125,38,45
2024-08-27 15:50:01,468,20773,1.04602,32.3125,38,45
2024-08-27 15:50:22,464,20885,1.051659,32.3125,38,45
2024-08-27 15:50:43,472,20821,1.048437,32.3125,38,45
2024-08-27 15:51:04,471,21077,1.061327,32.3125,38,45
2024-08-27 15:51:25,465,20789,1.046825,32.375,38,45
2024-08-27 15:51:47,464,20805,1.047631,32.3125,38,45
2024-08-27 15:52:08,480,20805,1.047631,32.375,38,45
2024-08-27 15:52:29,469,20869,1.050854,32.375,38,44
2024-08-27 15:52:50,471,20821,1.048437,32.3125,38,45
2024-08-27 15:53:11,483,20789,1.046825,32.375,38,45
2024-08-27 15:53:32,483,20805,1.047631,32.375,38,45
2024-08-27 15:53:54,479,20853,1.050048,32.3125,38,45
2024-08-27 15:54:15,477,20805,1.047631,32.375,38,45
2024-08-27 15:54:36,465,20917,1.053271,32.375,38,44
2024-08-27 15:54:57,442,20837,1.049242,32.3125,38,44
2024-08-27 15:55:18,436,20869,1.050854,32.3125,38,45
2024-08-27 15:55:40,446,20805,1.047631,32.3125,38,45
2024-08-27 15:56:01,454,20869,1.050854,32.3125,38,45
2024-08-27 15:56:22,455,20885,1.051659,32.375,38,45
2024-08-27 15:56:43,461,20869,1.050854,32.3125,38,45
2024-08-27 15:57:04,460,20885,1.051659,32.3125,38,45
2024-08-27 15:57:26,452,20853,1.050048,32.375,38,45
2024-08-27 15:57:47,444,20869,1.050854,32.375,38,45
2024-08-27 15:58:08,444,20949,1.054882,32.3125,38,45
2024-08-27 15:58:29,432,21045,1.059716,32.375,38,45
2024-08-27 15:58:50,436,20901,1.052465,32.375,38,45
2024-08-27 15:59:11,462,20901,1.052465,32.3125,38,45
2024-08-27 15:59:33,467,20901,1.052465,32.375,38,45
2024-08-27 15:59:54,464,20869,1.050854,32.3125,38,45
2024-08-27 16:00:15,459,20869,1.050854,32.3125,38,45
2024-08-27 16:00:36,449,20885,1.051659,32.3125,38,45
2024-08-27 16:00:57,442,20901,1.052465,32.375,38,45
2024-08-27 16:01:19,446,20885,1.051659,32.375,38,45
2024-08-27 16:01:40,447,20917,1.053271,32.3125,38,45
2024-08-27 16:02:01,461,20901,1.052465,32.375,38,45
2024-08-27 16:02:22,466,20869,1.050854,32.3125,38,45
2024-08-27 16:02:43,464,20869,1.050854,32.3125,38,45
2024-08-27 16:03:04,463,20869,1.050854,32.375,38,45
2024-08-27 16:03:26,463,20901,1.052465,32.3125,38,45
2024-08-27 16:03:47,454,20901,1.052465,32.375,38,45
2024-08-27 16:04:08,454,20901,1.052465,32.375,38,45
2024-08-27 16:04:29,457,20917,1.053271,32.3125,38,45
2024-08-27 16:04:51,456,20885,1.051659,32.3125,38,45
2024-08-27 16:05:12,464,20949,1.054882,32.3125,38,45
2024-08-27 16:05:33,468,20949,1.054882,32.375,38,45
2024-08-27 16:05:54,465,21125,1.063745,32.375,38,45
2024-08-27 16:06:15,446,20933,1.054076,32.375,38,45
2024-08-27 16:06:36,437,20917,1.053271,32.3125,38,45
2024-08-27 16:06:58,440,20949,1.054882,32.375,38,45
2024-08-27 16:07:19,451,20949,1.054882,32.375,38,45
2024-08-27 16:07:40,469,21157,1.065356,32.3125,38,45
2024-08-27 16:08:01,470,20933,1.054076,32.375,38,45
2024-08-27 16:08:22,470,20949,1.054882,32.3125,38,45
2024-08-27 16:08:43,467,20949,1.054882,32.3125,38,45
2024-08-27 16:09:05,472,20901,1.052465,32.3125,38,45
2024-08-27 16:09:26,469,20965,1.055688,32.3125,38,45
2024-08-27 16:09:47,467,20933,1.054076,32.375,38,45
2024-08-27 16:10:08,465,20933,1.054076,32.375,38,45
2024-08-27 16:10:29,465,20949,1.054882,32.375,38,45
2024-08-27 16:10:51,465,20965,1.055688,32.375,38,45
2024-08-27 16:11:12,460,20997,1.057299,32.3125,38,45
2024-08-27 16:11:33,449,20949,1.054882,32.3125,38,45
2024-08-27 16:11:54,447,20997,1.057299,32.3125,38,45
2024-08-27 16:12:15,437,20933,1.054076,32.3125,38,45
2024-08-27 16:12:36,429,20933,1.054076,32.3125,38,45
2024-08-27 16:12:58,431,20949,1.054882,32.3125,38,45
2024-08-27 16:13:19,436,21141,1.06455,32.3125,38,45
2024-08-27 16:13:40,430,20933,1.054076,32.3125,38,45
2024-08-27 16:14:01,435,20949,1.054882,32.3125,38,45
2024-08-27 16:14:22,444,20965,1.055688,32.3125,38,45
2024-08-27 16:14:44,446,20997,1.057299,32.3125,38,45
2024-08-27 16:15:05,447,21173,1.066162,32.3125,38,45
2024-08-27 16:15:26,446,20965,1.055688,32.3125,38,45
2024-08-27 16:15:47,465,21013,1.058105,32.375,38,45
2024-08-27 16:16:08,469,21077,1.061327,32.375,38,45
2024-08-27 16:16:29,455,21029,1.05891,32.3125,38,45
2024-08-27 16:16:51,461,21013,1.058105,32.3125,38,45
2024-08-27 16:17:12,462,21013,1.058105,32.3125,38,45
2024-08-27 16:17:33,456,21045,1.059716,32.3125,38,45
2024-08-27 16:17:54,450,21045,1.059716,32.375,38,45
2024-08-27 16:18:15,453,21029,1.05891,32.3125,38,45
2024-08-27 16:18:37,451,21029,1.05891,32.375,38,45
2024-08-27 16:18:58,453,21013,1.058105,32.3125,38,45
2024-08-27 16:19:19,450,20949,1.054882,32.3125,38,45
2024-08-27 16:19:40,454,21013,1.058105,32.3125,38,45
2024-08-27 16:20:01,450,21029,1.05891,32.3125,38,45
2024-08-27 16:20:22,452,21013,1.058105,32.3125,38,45
2024-08-27 16:20:44,451,21061,1.060522,32.3125,38,45
2024-08-27 16:21:05,449,21013,1.058105,32.3125,38,45
2024-08-27 16:21:26,448,21013,1.058105,32.3125,38,45
2024-08-27 16:21:47,457,21013,1.058105,32.3125,38,46
2024-08-27 16:22:08,457,20997,1.057299,32.25,38,46
2024-08-27 16:22:29,468,21173,1.066162,32.25,38,46
2024-08-27 16:22:51,482,21013,1.058105,32.3125,38,46
2024-08-27 16:23:12,481,20997,1.057299,32.3125,38,46
2024-08-27 16:23:33,476,21045,1.059716,32.3125,38,46
2024-08-27 16:23:54,474,21045,1.059716,32.3125,38,46
2024-08-27 16:24:15,475,21045,1.059716,32.3125,38,46
2024-08-27 16:24:36,474,21013,1.058105,32.3125,38,46
2024-08-27 16:24:58,473,20981,1.056493,32.25,38,46
2024-08-27 16:25:19,450,21045,1.059716,32.3125,38,46
2024-08-27 16:25:40,451,21029,1.05891,32.25,38,46
2024-08-27 16:26:01,447,20965,1.055688,32.25,38,46
2024-08-27 16:26:22,446,21013,1.058105,32.25,38,46
2024-08-27 16:26:44,456,20997,1.057299,32.25,38,46
2024-08-27 16:27:05,465,21013,1.058105,32.25,38,46
2024-08-27 16:27:26,461,20997,1.057299,32.25,38,46
2024-08-27 16:27:47,466,21045,1.059716,32.25,38,46
2024-08-27 16:28:08,466,21189,1.066967,32.25,38,46
2024-08-27 16:28:29,450,21029,1.05891,32.25,38,46
2024-08-27 16:28:51,454,21029,1.05891,32.25,38,46
2024-08-27 16:29:12,443,21061,1.060522,32.25,38,46
2024-08-27 16:29:33,431,21013,1.058105,32.25,38,46
2024-08-27 16:29:54,437,21269,1.070996,32.25,38,46
2024-08-27 16:30:15,443,21029,1.05891,32.1875,38,46
2024-08-27 16:30:37,441,21013,1.058105,32.25,38,47
2024-08-27 16:30:58,445,21013,1.058105,32.1875,38,47
2024-08-27 16:31:19,448,21061,1.060522,32.1875,38,47
2024-08-27 16:31:40,447,21077,1.061327,32.1875,38,47
2024-08-27 16:32:01,451,21029,1.05891,32.1875,38,47
2024-08-27 16:32:23,442,21061,1.060522,32.1875,38,47
2024-08-27 16:32:44,436,21045,1.059716,32.1875,38,47
2024-08-27 16:33:05,442,21045,1.059716,32.1875,38,47
2024-08-27 16:33:26,439,21061,1.060522,32.25,38,47
2024-08-27 16:33:47,447,21093,1.062133,32.1875,38,47
2024-08-27 16:34:08,444,21061,1.060522,32.1875,38,47
2024-08-27 16:34:30,458,21061,1.060522,32.1875,38,47
2024-08-27 16:34:51,466,21141,1.06455,32.1875,38,47
2024-08-27 16:35:12,467,21109,1.062939,32.1875,38,47
2024-08-27 16:35:33,466,21093,1.062133,32.1875,37,48
2024-08-27 16:35:54,458,21045,1.059716,32.1875,37,48
2024-08-27 16:36:15,455,21029,1.05891,32.1875,37,48
2024-08-27 16:36:37,459,21093,1.062133,32.125,37,48
2024-08-27 16:36:58,461,21093,1.062133,32.1875,37,48
2024-08-27 16:37:19,454,21253,1.07019,32.125,37,48
2024-08-27 16:37:40,444,21077,1.061327,32.1875,37,48
2024-08-27 16:38:01,447,21077,1.061327,32.1875,37,48
2024-08-27 16:38:23,450,21141,1.06455,32.1875,37,48
2024-08-27 16:38:44,442,21077,1.061327,32.125,37,48
2024-08-27 16:39:05,445,21413,1.078247,32.125,37,48
2024-08-27 16:39:26,443,21125,1.063745,32.125,37,48
2024-08-27 16:39:47,436,21093,1.062133,32.125,37,48
2024-08-27 16:40:08,442,21109,1.062939,32.125,37,48
2024-08-27 16:40:30,436,21125,1.063745,32.125,37,48
2024-08-27 16:40:51,450,21173,1.066162,32.1875,37,48
2024-08-27 16:41:12,461,21157,1.065356,32.1875,37,48
2024-08-27 16:41:33,465,21093,1.062133,32.1875,37,48
2024-08-27 16:41:55,460,21125,1.063745,32.1875,37,48
2024-08-27 16:42:16,476,21125,1.063745,32.1875,37,48
2024-08-27 16:42:37,462,21093,1.062133,32.1875,37,48
2024-08-27 16:42:58,447,21157,1.065356,32.1875,37,48
2024-08-27 16:43:19,442,21141,1.06455,32.1875,37,48
2024-08-27 16:43:40,443,21205,1.067773,32.1875,38,47
2024-08-27 16:44:02,440,21141,1.06455,32.1875,38,47
2024-08-27 16:44:23,455,21157,1.065356,32.1875,38,47
2024-08-27 16:44:44,458,21141,1.06455,32.1875,38,47
2024-08-27 16:45:05,461,21173,1.066162,32.1875,37,48
2024-08-27 16:45:26,463,21157,1.065356,32.1875,37,48
2024-08-27 16:45:48,466,21109,1.062939,32.1875,37,48
2024-08-27 16:46:09,456,21093,1.062133,32.125,37,48
2024-08-27 16:46:30,464,21333,1.074218,32.125,37,48
2024-08-27 16:46:51,477,21157,1.065356,32.1875,37,48
2024-08-27 16:47:12,469,21157,1.065356,32.1875,37,48
2024-08-27 16:47:33,473,21141,1.06455,32.1875,38,47
2024-08-27 16:47:55,475,21173,1.066162,32.1875,37,48
2024-08-27 16:48:16,472,21525,1.083886,32.1875,37,48
2024-08-27 16:48:37,466,21205,1.067773,32.1875,37,48
2024-08-27 16:48:58,454,21157,1.065356,32.1875,37,48
2024-08-27 16:49:19,446,21205,1.067773,32.1875,37,48
2024-08-27 16:49:41,447,21189,1.066967,32.1875,37,48
2024-08-27 16:50:02,452,21189,1.066967,32.125,37,48
2024-08-27 16:50:23,458,21173,1.066162,32.1875,37,48
2024-08-27 16:50:44,452,21221,1.068579,32.1875,37,48
2024-08-27 16:51:05,449,21173,1.066162,32.1875,37,48
2024-08-27 16:51:27,441,21173,1.066162,32.1875,37,48
2024-08-27 16:51:48,446,21189,1.066967,32.1875,37,48
2024-08-27 16:52:09,465,21189,1.066967,32.1875,37,48
2024-08-27 16:52:30,471,21221,1.068579,32.1875,37,48
2024-08-27 16:52:51,482,21205,1.067773,32.1875,37,48
2024-08-27 16:53:12,493,21205,1.067773,32.1875,37,48
2024-08-27 16:53:34,487,21253,1.07019,32.1875,37,48
2024-08-27 16:53:55,474,21205,1.067773,32.1875,37,48
2024-08-27 16:54:16,480,21189,1.066967,32.1875,37,48
2024-08-27 16:54:37,468,21189,1.066967,32.1875,37,48
2024-08-27 16:54:58,460,21237,1.069384,32.1875,37,48
2024-08-27 16:55:20,473,21221,1.068579,32.1875,37,48
2024-08-27 16:55:41,469,21381,1.076635,32.1875,37,48
2024-08-27 16:56:02,458,21189,1.066967,32.1875,37,48
2024-08-27 16:56:23,465,21221,1.068579,32.1875,37,48
2024-08-27 16:56:44,460,21237,1.069384,32.1875,37,48
2024-08-27 16:57:06,454,21205,1.067773,32.1875,37,48
2024-08-27 16:57:27,446,21445,1.079858,32.125,37,49
2024-08-27 16:57:48,458,21221,1.068579,32.1875,37,49
2024-08-27 16:58:09,450,21221,1.068579,32.1875,37,49
2024-08-27 16:58:30,446,21221,1.068579,32.1875,38,47
2024-08-27 16:58:51,447,21253,1.07019,32.1875,38,47
2024-08-27 16:59:13,465,21221,1.068579,32.1875,38,47
2024-08-27 16:59:34,462,21253,1.07019,32.1875,38,47
2024-08-27 16:59:55,465,21221,1.068579,32.125,38,47
2024-08-27 17:00:16,484,21285,1.071801,32.1875,38,47
2024-08-27 17:00:37,479,21205,1.067773,32.1875,37,48
2024-08-27 17:00:59,470,21237,1.069384,32.1875,37,49
2024-08-27 17:01:20,473,21205,1.067773,32.125,37,49
2024-08-27 17:01:41,474,21221,1.068579,32.1875,38,48
2024-08-27 17:02:02,470,21253,1.07019,32.125,38,48
2024-08-27 17:02:23,459,21173,1.066162,32.125,38,47
2024-08-27 17:02:45,450,21189,1.066967,32.0,38,47
2024-08-27 17:03:06,441,21157,1.065356,31.9375,37,48
2024-08-27 17:03:27,465,21285,1.071801,31.9375,37,47
2024-08-27 17:03:48,470,21125,1.063745,31.875,37,47
2024-08-27 17:04:09,472,21125,1.063745,31.75,37,47
2024-08-27 17:04:30,461,21157,1.065356,31.6875,37,47
2024-08-27 17:04:52,472,21253,1.07019,31.625,37,46
2024-08-27 17:05:13,459,21093,1.062133,31.625,36,46
2024-08-27 17:05:34,482,21125,1.063745,31.5625,36,46
